Category,Subcategory,Unit,Step,Name,0
ecosystem quality,freshwater ecotoxicity,CTU,step_9_DE,i_g_2126_dg_smart_PL,
ecosystem quality,freshwater ecotoxicity,CTU,step_9_DE,i_h_2126_dsf_min_BE,
ecosystem quality,freshwater ecotoxicity,CTU,step_9_DE,i_h_2126_dsf_min_CH,
ecosystem quality,freshwater ecotoxicity,CTU,step_9_DE,i_h_2126_dsf_min_DE,836.3236951573492
ecosystem quality,freshwater ecotoxicity,CTU,step_9_DE,i_h_2126_dsf_min_DK,
ecosystem quality,freshwater ecotoxicity,CTU,step_9_DE,i_h_2126_dsf_min_FR,
ecosystem quality,freshwater ecotoxicity,CTU,step_9_DE,i_h_2126_dsf_min_PL,
ecosystem quality,freshwater ecotoxicity,CTU,step_9_DE,i_i_2126_dsf_mean_BE,
ecosystem quality,freshwater ecotoxicity,CTU,step_9_DE,i_i_2126_dsf_mean_CH,
ecosystem quality,freshwater ecotoxicity,CTU,step_9_DE,i_i_2126_dsf_mean_DE,865.0875553698941
ecosystem quality,freshwater ecotoxicity,CTU,step_9_DE,i_i_2126_dsf_mean_DK,
ecosystem quality,freshwater ecotoxicity,CTU,step_9_DE,i_i_2126_dsf_mean_FR,
ecosystem quality,freshwater ecotoxicity,CTU,step_9_DE,i_i_2126_dsf_mean_PL,
ecosystem quality,freshwater ecotoxicity,CTU,step_9_DE,i_j_2126_dsf_max_BE,
ecosystem quality,freshwater ecotoxicity,CTU,step_9_DE,i_j_2126_dsf_max_CH,
ecosystem quality,freshwater ecotoxicity,CTU,step_9_DE,i_j_2126_dsf_max_DE,889.9405670805047
ecosystem quality,freshwater ecotoxicity,CTU,step_9_DE,i_j_2126_dsf_max_DK,
ecosystem quality,freshwater ecotoxicity,CTU,step_9_DE,i_j_2126_dsf_max_FR,
ecosystem quality,freshwater ecotoxicity,CTU,step_9_DE,i_j_2126_dsf_max_PL,
ecosystem quality,freshwater ecotoxicity,CTU,step_9_DK,i_b_2126_dg5k_BE,
ecosystem quality,freshwater ecotoxicity,CTU,step_9_DK,i_b_2126_dg5k_CH,
ecosystem quality,freshwater ecotoxicity,CTU,step_9_DK,i_b_2126_dg5k_DE,
ecosystem quality,freshwater ecotoxicity,CTU,step_9_DK,i_b_2126_dg5k_DK,685.7323249273647
ecosystem quality,freshwater ecotoxicity,CTU,step_9_DK,i_b_2126_dg5k_FR,
ecosystem quality,freshwater ecotoxicity,CTU,step_9_DK,i_b_2126_dg5k_PL,
ecosystem quality,freshwater ecotoxicity,CTU,step_9_DK,i_c_2126_tg5k_BE,
ecosystem quality,freshwater ecotoxicity,CTU,step_9_DK,i_c_2126_tg5k_CH,
ecosystem quality,freshwater ecotoxicity,CTU,step_9_DK,i_c_2126_tg5k_DE,
ecosystem quality,freshwater ecotoxicity,CTU,step_9_DK,i_c_2126_tg5k_DK,625.7391788302677
ecosystem quality,freshwater ecotoxicity,CTU,step_9_DK,i_c_2126_tg5k_FR,
ecosystem quality,freshwater ecotoxicity,CTU,step_9_DK,i_c_2126_tg5k_PL,
ecosystem quality,freshwater ecotoxicity,CTU,step_9_DK,i_d_2126_tg5x_BE,
ecosystem quality,freshwater ecotoxicity,CTU,step_9_DK,i_d_2126_tg5x_CH,
ecosystem quality,freshwater ecotoxicity,CTU,step_9_DK,i_d_2126_tg5x_DE,
ecosystem quality,freshwater ecotoxicity,CTU,step_9_DK,i_d_2126_tg5x_DK,644.0675222839856
ecosystem quality,freshwater ecotoxicity,CTU,step_9_DK,i_d_2126_tg5x_FR,
ecosystem quality,freshwater ecotoxicity,CTU,step_9_DK,i_d_2126_tg5x_PL,
ecosystem quality,freshwater ecotoxicity,CTU,step_9_DK,i_e_2126_ccf_BE,
ecosystem quality,freshwater ecotoxicity,CTU,step_9_DK,i_e_2126_ccf_CH,
ecosystem quality,freshwater ecotoxicity,CTU,step_9_DK,i_e_2126_ccf_DE,
ecosystem quality,freshwater ecotoxicity,CTU,step_9_DK,i_e_2126_ccf_DK,914.7387919682157
ecosystem quality,freshwater ecotoxicity,CTU,step_9_DK,i_e_2126_ccf_FR,
ecosystem quality,freshwater ecotoxicity,CTU,step_9_DK,i_e_2126_ccf_PL,
ecosystem quality,freshwater ecotoxicity,CTU,step_9_DK,i_f_2126_dg_vacuum_BE,
ecosystem quality,freshwater ecotoxicity,CTU,step_9_DK,i_f_2126_dg_vacuum_CH,
ecosystem quality,freshwater ecotoxicity,CTU,step_9_DK,i_f_2126_dg_vacuum_DE,
ecosystem quality,freshwater ecotoxicity,CTU,step_9_DK,i_f_2126_dg_vacuum_DK,699.2473341539092
ecosystem quality,freshwater ecotoxicity,CTU,step_9_DK,i_f_2126_dg_vacuum_FR,
ecosystem quality,freshwater ecotoxicity,CTU,step_9_DK,i_f_2126_dg_vacuum_PL,
ecosystem quality,freshwater ecotoxicity,CTU,step_9_DK,i_g_2126_dg_smart_BE,
ecosystem quality,freshwater ecotoxicity,CTU,step_9_DK,i_g_2126_dg_smart_CH,
ecosystem quality,freshwater ecotoxicity,CTU,step_9_DK,i_g_2126_dg_smart_DE,
ecosystem quality,freshwater ecotoxicity,CTU,step_9_DK,i_g_2126_dg_smart_DK,797.4819660021062
ecosystem quality,freshwater ecotoxicity,CTU,step_9_DK,i_g_2126_dg_smart_FR,
ecosystem quality,freshwater ecotoxicity,CTU,step_9_DK,i_g_2126_dg_smart_PL,
ecosystem quality,freshwater ecotoxicity,CTU,step_9_DK,i_h_2126_dsf_min_BE,
ecosystem quality,freshwater ecotoxicity,CTU,step_9_DK,i_h_2126_dsf_min_CH,
ecosystem quality,freshwater ecotoxicity,CTU,step_9_DK,i_h_2126_dsf_min_DE,
ecosystem quality,freshwater ecotoxicity,CTU,step_9_DK,i_h_2126_dsf_min_DK,848.6282796203218
ecosystem quality,freshwater ecotoxicity,CTU,step_9_DK,i_h_2126_dsf_min_FR,
ecosystem quality,freshwater ecotoxicity,CTU,step_9_DK,i_h_2126_dsf_min_PL,
ecosystem quality,freshwater ecotoxicity,CTU,step_9_DK,i_i_2126_dsf_mean_BE,
ecosystem quality,freshwater ecotoxicity,CTU,step_9_DK,i_i_2126_dsf_mean_CH,
ecosystem quality,freshwater ecotoxicity,CTU,step_9_DK,i_i_2126_dsf_mean_DE,
ecosystem quality,freshwater ecotoxicity,CTU,step_9_DK,i_i_2126_dsf_mean_DK,875.1506994096976
ecosystem quality,freshwater ecotoxicity,CTU,step_9_DK,i_i_2126_dsf_mean_FR,
ecosystem quality,freshwater ecotoxicity,CTU,step_9_DK,i_i_2126_dsf_mean_PL,
ecosystem quality,freshwater ecotoxicity,CTU,step_9_DK,i_j_2126_dsf_max_BE,
ecosystem quality,freshwater ecotoxicity,CTU,step_9_DK,i_j_2126_dsf_max_CH,
ecosystem quality,freshwater ecotoxicity,CTU,step_9_DK,i_j_2126_dsf_max_DE,
ecosystem quality,freshwater ecotoxicity,CTU,step_9_DK,i_j_2126_dsf_max_DK,898.0824757994454
ecosystem quality,freshwater ecotoxicity,CTU,step_9_DK,i_j_2126_dsf_max_FR,
ecosystem quality,freshwater ecotoxicity,CTU,step_9_DK,i_j_2126_dsf_max_PL,
ecosystem quality,freshwater ecotoxicity,CTU,step_9_FR,i_b_2126_dg5k_BE,
ecosystem quality,freshwater ecotoxicity,CTU,step_9_FR,i_b_2126_dg5k_CH,
ecosystem quality,freshwater ecotoxicity,CTU,step_9_FR,i_b_2126_dg5k_DE,
ecosystem quality,freshwater ecotoxicity,CTU,step_9_FR,i_b_2126_dg5k_DK,
ecosystem quality,freshwater ecotoxicity,CTU,step_9_FR,i_b_2126_dg5k_FR,720.562802310111
ecosystem quality,freshwater ecotoxicity,CTU,step_9_FR,i_b_2126_dg5k_PL,
ecosystem quality,freshwater ecotoxicity,CTU,step_9_FR,i_c_2126_tg5k_BE,
ecosystem quality,freshwater ecotoxicity,CTU,step_9_FR,i_c_2126_tg5k_CH,
ecosystem quality,freshwater ecotoxicity,CTU,step_9_FR,i_c_2126_tg5k_DE,
ecosystem quality,freshwater ecotoxicity,CTU,step_9_FR,i_c_2126_tg5k_DK,
ecosystem quality,freshwater ecotoxicity,CTU,step_9_FR,i_c_2126_tg5k_FR,689.9249148673873
ecosystem quality,freshwater ecotoxicity,CTU,step_9_FR,i_c_2126_tg5k_PL,
ecosystem quality,freshwater ecotoxicity,CTU,step_9_FR,i_d_2126_tg5x_BE,
ecosystem quality,freshwater ecotoxicity,CTU,step_9_FR,i_d_2126_tg5x_CH,
ecosystem quality,freshwater ecotoxicity,CTU,step_9_FR,i_d_2126_tg5x_DE,
ecosystem quality,freshwater ecotoxicity,CTU,step_9_FR,i_d_2126_tg5x_DK,
ecosystem quality,freshwater ecotoxicity,CTU,step_9_FR,i_d_2126_tg5x_FR,705.1702155101846
ecosystem quality,freshwater ecotoxicity,CTU,step_9_FR,i_d_2126_tg5x_PL,
ecosystem quality,freshwater ecotoxicity,CTU,step_9_FR,i_e_2126_ccf_BE,
ecosystem quality,freshwater ecotoxicity,CTU,step_9_FR,i_e_2126_ccf_CH,
ecosystem quality,freshwater ecotoxicity,CTU,step_9_FR,i_e_2126_ccf_DE,
ecosystem quality,freshwater ecotoxicity,CTU,step_9_FR,i_e_2126_ccf_DK,
ecosystem quality,freshwater ecotoxicity,CTU,step_9_FR,i_e_2126_ccf_FR,996.9556362406898
ecosystem quality,freshwater ecotoxicity,CTU,step_9_FR,i_e_2126_ccf_PL,
ecosystem quality,freshwater ecotoxicity,CTU,step_9_FR,i_f_2126_dg_vacuum_BE,
ecosystem quality,freshwater ecotoxicity,CTU,step_9_FR,i_f_2126_dg_vacuum_CH,
ecosystem quality,freshwater ecotoxicity,CTU,step_9_FR,i_f_2126_dg_vacuum_DE,
ecosystem quality,freshwater ecotoxicity,CTU,step_9_FR,i_f_2126_dg_vacuum_DK,
ecosystem quality,freshwater ecotoxicity,CTU,step_9_FR,i_f_2126_dg_vacuum_FR,728.096125810328
ecosystem quality,freshwater ecotoxicity,CTU,step_9_FR,i_f_2126_dg_vacuum_PL,
ecosystem quality,freshwater ecotoxicity,CTU,step_9_FR,i_g_2126_dg_smart_BE,
ecosystem quality,freshwater ecotoxicity,CTU,step_9_FR,i_g_2126_dg_smart_CH,
ecosystem quality,freshwater ecotoxicity,CTU,step_9_FR,i_g_2126_dg_smart_DE,
ecosystem quality,freshwater ecotoxicity,CTU,step_9_FR,i_g_2126_dg_smart_DK,
ecosystem quality,freshwater ecotoxicity,CTU,step_9_FR,i_g_2126_dg_smart_FR,912.5771877937655
ecosystem quality,freshwater ecotoxicity,CTU,step_9_FR,i_g_2126_dg_smart_PL,
ecosystem quality,freshwater ecotoxicity,CTU,step_9_FR,i_h_2126_dsf_min_BE,
ecosystem quality,freshwater ecotoxicity,CTU,step_9_FR,i_h_2126_dsf_min_CH,
ecosystem quality,freshwater ecotoxicity,CTU,step_9_FR,i_h_2126_dsf_min_DE,
ecosystem quality,freshwater ecotoxicity,CTU,step_9_FR,i_h_2126_dsf_min_DK,
ecosystem quality,freshwater ecotoxicity,CTU,step_9_FR,i_h_2126_dsf_min_FR,897.16656420511
ecosystem quality,freshwater ecotoxicity,CTU,step_9_FR,i_h_2126_dsf_min_PL,
ecosystem quality,freshwater ecotoxicity,CTU,step_9_FR,i_i_2126_dsf_mean_BE,
ecosystem quality,freshwater ecotoxicity,CTU,step_9_FR,i_i_2126_dsf_mean_CH,
ecosystem quality,freshwater ecotoxicity,CTU,step_9_FR,i_i_2126_dsf_mean_DE,
ecosystem quality,freshwater ecotoxicity,CTU,step_9_FR,i_i_2126_dsf_mean_DK,
ecosystem quality,freshwater ecotoxicity,CTU,step_9_FR,i_i_2126_dsf_mean_FR,914.8471028674526
ecosystem quality,freshwater ecotoxicity,CTU,step_9_FR,i_i_2126_dsf_mean_PL,
ecosystem quality,freshwater ecotoxicity,CTU,step_9_FR,i_j_2126_dsf_max_BE,
ecosystem quality,freshwater ecotoxicity,CTU,step_9_FR,i_j_2126_dsf_max_CH,
ecosystem quality,freshwater ecotoxicity,CTU,step_9_FR,i_j_2126_dsf_max_DE,
ecosystem quality,freshwater ecotoxicity,CTU,step_9_FR,i_j_2126_dsf_max_DK,
ecosystem quality,freshwater ecotoxicity,CTU,step_9_FR,i_j_2126_dsf_max_FR,930.200121352826
ecosystem quality,freshwater ecotoxicity,CTU,step_9_FR,i_j_2126_dsf_max_PL,
ecosystem quality,freshwater ecotoxicity,CTU,step_9_PL,i_b_2126_dg5k_BE,
ecosystem quality,freshwater ecotoxicity,CTU,step_9_PL,i_b_2126_dg5k_CH,
ecosystem quality,freshwater ecotoxicity,CTU,step_9_PL,i_b_2126_dg5k_DE,
ecosystem quality,freshwater ecotoxicity,CTU,step_9_PL,i_b_2126_dg5k_DK,
ecosystem quality,freshwater ecotoxicity,CTU,step_9_PL,i_b_2126_dg5k_FR,
ecosystem quality,freshwater ecotoxicity,CTU,step_9_PL,i_b_2126_dg5k_PL,567.0964852377095
ecosystem quality,freshwater ecotoxicity,CTU,step_9_PL,i_c_2126_tg5k_BE,
ecosystem quality,freshwater ecotoxicity,CTU,step_9_PL,i_c_2126_tg5k_CH,
ecosystem quality,freshwater ecotoxicity,CTU,step_9_PL,i_c_2126_tg5k_DE,
ecosystem quality,freshwater ecotoxicity,CTU,step_9_PL,i_c_2126_tg5k_DK,
ecosystem quality,freshwater ecotoxicity,CTU,step_9_PL,i_c_2126_tg5k_FR,
ecosystem quality,freshwater ecotoxicity,CTU,step_9_PL,i_c_2126_tg5k_PL,407.1166027689107
ecosystem quality,freshwater ecotoxicity,CTU,step_9_PL,i_d_2126_tg5x_BE,
ecosystem quality,freshwater ecotoxicity,CTU,step_9_PL,i_d_2126_tg5x_CH,
ecosystem quality,freshwater ecotoxicity,CTU,step_9_PL,i_d_2126_tg5x_DE,
ecosystem quality,freshwater ecotoxicity,CTU,step_9_PL,i_d_2126_tg5x_DK,
ecosystem quality,freshwater ecotoxicity,CTU,step_9_PL,i_d_2126_tg5x_FR,
ecosystem quality,freshwater ecotoxicity,CTU,step_9_PL,i_d_2126_tg5x_PL,435.9460762718451
ecosystem quality,freshwater ecotoxicity,CTU,step_9_PL,i_e_2126_ccf_BE,
ecosystem quality,freshwater ecotoxicity,CTU,step_9_PL,i_e_2126_ccf_CH,
ecosystem quality,freshwater ecotoxicity,CTU,step_9_PL,i_e_2126_ccf_DE,
ecosystem quality,freshwater ecotoxicity,CTU,step_9_PL,i_e_2126_ccf_DK,
ecosystem quality,freshwater ecotoxicity,CTU,step_9_PL,i_e_2126_ccf_FR,
ecosystem quality,freshwater ecotoxicity,CTU,step_9_PL,i_e_2126_ccf_PL,634.7005872167382
ecosystem quality,freshwater ecotoxicity,CTU,step_9_PL,i_f_2126_dg_vacuum_BE,
ecosystem quality,freshwater ecotoxicity,CTU,step_9_PL,i_f_2126_dg_vacuum_CH,
ecosystem quality,freshwater ecotoxicity,CTU,step_9_PL,i_f_2126_dg_vacuum_DE,
ecosystem quality,freshwater ecotoxicity,CTU,step_9_PL,i_f_2126_dg_vacuum_DK,
ecosystem quality,freshwater ecotoxicity,CTU,step_9_PL,i_f_2126_dg_vacuum_FR,
ecosystem quality,freshwater ecotoxicity,CTU,step_9_PL,i_f_2126_dg_vacuum_PL,600.9856713985664
ecosystem quality,freshwater ecotoxicity,CTU,step_9_PL,i_g_2126_dg_smart_BE,
ecosystem quality,freshwater ecotoxicity,CTU,step_9_PL,i_g_2126_dg_smart_CH,
ecosystem quality,freshwater ecotoxicity,CTU,step_9_PL,i_g_2126_dg_smart_DE,
ecosystem quality,freshwater ecotoxicity,CTU,step_9_PL,i_g_2126_dg_smart_DK,
ecosystem quality,freshwater ecotoxicity,CTU,step_9_PL,i_g_2126_dg_smart_FR,
ecosystem quality,freshwater ecotoxicity,CTU,step_9_PL,i_g_2126_dg_smart_PL,405.45695493276224
ecosystem quality,freshwater ecotoxicity,CTU,step_9_PL,i_h_2126_dsf_min_BE,
ecosystem quality,freshwater ecotoxicity,CTU,step_9_PL,i_h_2126_dsf_min_CH,
ecosystem quality,freshwater ecotoxicity,CTU,step_9_PL,i_h_2126_dsf_min_DE,
ecosystem quality,freshwater ecotoxicity,CTU,step_9_PL,i_h_2126_dsf_min_DK,
ecosystem quality,freshwater ecotoxicity,CTU,step_9_PL,i_h_2126_dsf_min_FR,
ecosystem quality,freshwater ecotoxicity,CTU,step_9_PL,i_h_2126_dsf_min_PL,683.3023759430688
ecosystem quality,freshwater ecotoxicity,CTU,step_9_PL,i_i_2126_dsf_mean_BE,
ecosystem quality,freshwater ecotoxicity,CTU,step_9_PL,i_i_2126_dsf_mean_CH,
ecosystem quality,freshwater ecotoxicity,CTU,step_9_PL,i_i_2126_dsf_mean_DE,
ecosystem quality,freshwater ecotoxicity,CTU,step_9_PL,i_i_2126_dsf_mean_DK,
ecosystem quality,freshwater ecotoxicity,CTU,step_9_PL,i_i_2126_dsf_mean_FR,
ecosystem quality,freshwater ecotoxicity,CTU,step_9_PL,i_i_2126_dsf_mean_PL,739.9410637472664
ecosystem quality,freshwater ecotoxicity,CTU,step_9_PL,i_j_2126_dsf_max_BE,
ecosystem quality,freshwater ecotoxicity,CTU,step_9_PL,i_j_2126_dsf_max_CH,
ecosystem quality,freshwater ecotoxicity,CTU,step_9_PL,i_j_2126_dsf_max_DE,
ecosystem quality,freshwater ecotoxicity,CTU,step_9_PL,i_j_2126_dsf_max_DK,
ecosystem quality,freshwater ecotoxicity,CTU,step_9_PL,i_j_2126_dsf_max_FR,
ecosystem quality,freshwater ecotoxicity,CTU,step_9_PL,i_j_2126_dsf_max_PL,788.6867931847744
ecosystem quality,freshwater eutrophication,kg P-Eq,step_9_BE,i_b_2126_dg5k_BE,0.34114898251781434
ecosystem quality,freshwater eutrophication,kg P-Eq,step_9_BE,i_b_2126_dg5k_CH,
ecosystem quality,freshwater eutrophication,kg P-Eq,step_9_BE,i_b_2126_dg5k_DE,
ecosystem quality,freshwater eutrophication,kg P-Eq,step_9_BE,i_b_2126_dg5k_DK,
ecosystem quality,freshwater eutrophication,kg P-Eq,step_9_BE,i_b_2126_dg5k_FR,
ecosystem quality,freshwater eutrophication,kg P-Eq,step_9_BE,i_b_2126_dg5k_PL,
ecosystem quality,freshwater eutrophication,kg P-Eq,step_9_BE,i_c_2126_tg5k_BE,0.3245073119754137
ecosystem quality,freshwater eutrophication,kg P-Eq,step_9_BE,i_c_2126_tg5k_CH,
ecosystem quality,freshwater eutrophication,kg P-Eq,step_9_BE,i_c_2126_tg5k_DE,
ecosystem quality,freshwater eutrophication,kg P-Eq,step_9_BE,i_c_2126_tg5k_DK,
ecosystem quality,freshwater eutrophication,kg P-Eq,step_9_BE,i_c_2126_tg5k_FR,
ecosystem quality,freshwater eutrophication,kg P-Eq,step_9_BE,i_c_2126_tg5k_PL,
ecosystem quality,freshwater eutrophication,kg P-Eq,step_9_BE,i_d_2126_tg5x_BE,0.3584716862660913
ecosystem quality,freshwater eutrophication,kg P-Eq,step_9_BE,i_d_2126_tg5x_CH,
ecosystem quality,freshwater eutrophication,kg P-Eq,step_9_BE,i_d_2126_tg5x_DE,
ecosystem quality,freshwater eutrophication,kg P-Eq,step_9_BE,i_d_2126_tg5x_DK,
ecosystem quality,freshwater eutrophication,kg P-Eq,step_9_BE,i_d_2126_tg5x_FR,
ecosystem quality,freshwater eutrophication,kg P-Eq,step_9_BE,i_d_2126_tg5x_PL,
ecosystem quality,freshwater eutrophication,kg P-Eq,step_9_BE,i_e_2126_ccf_BE,0.41215307865734097
ecosystem quality,freshwater eutrophication,kg P-Eq,step_9_BE,i_e_2126_ccf_CH,
ecosystem quality,freshwater eutrophication,kg P-Eq,step_9_BE,i_e_2126_ccf_DE,
ecosystem quality,freshwater eutrophication,kg P-Eq,step_9_BE,i_e_2126_ccf_DK,
ecosystem quality,freshwater eutrophication,kg P-Eq,step_9_BE,i_e_2126_ccf_FR,
ecosystem quality,freshwater eutrophication,kg P-Eq,step_9_BE,i_e_2126_ccf_PL,
ecosystem quality,freshwater eutrophication,kg P-Eq,step_9_BE,i_f_2126_dg_vacuum_BE,0.34345689151115455
ecosystem quality,freshwater eutrophication,kg P-Eq,step_9_BE,i_f_2126_dg_vacuum_CH,
ecosystem quality,freshwater eutrophication,kg P-Eq,step_9_BE,i_f_2126_dg_vacuum_DE,
ecosystem quality,freshwater eutrophication,kg P-Eq,step_9_BE,i_f_2126_dg_vacuum_DK,
ecosystem quality,freshwater eutrophication,kg P-Eq,step_9_BE,i_f_2126_dg_vacuum_FR,
ecosystem quality,freshwater eutrophication,kg P-Eq,step_9_BE,i_f_2126_dg_vacuum_PL,
ecosystem quality,freshwater eutrophication,kg P-Eq,step_9_BE,i_g_2126_dg_smart_BE,0.4504516953035913
ecosystem quality,freshwater eutrophication,kg P-Eq,step_9_BE,i_g_2126_dg_smart_CH,
ecosystem quality,freshwater eutrophication,kg P-Eq,step_9_BE,i_g_2126_dg_smart_DE,
ecosystem quality,freshwater eutrophication,kg P-Eq,step_9_BE,i_g_2126_dg_smart_DK,
ecosystem quality,freshwater eutrophication,kg P-Eq,step_9_BE,i_g_2126_dg_smart_FR,
ecosystem quality,freshwater eutrophication,kg P-Eq,step_9_BE,i_g_2126_dg_smart_PL,
ecosystem quality,freshwater eutrophication,kg P-Eq,step_9_BE,i_h_2126_dsf_min_BE,0.37124094080741804
ecosystem quality,freshwater eutrophication,kg P-Eq,step_9_BE,i_h_2126_dsf_min_CH,
ecosystem quality,freshwater eutrophication,kg P-Eq,step_9_BE,i_h_2126_dsf_min_DE,
ecosystem quality,freshwater eutrophication,kg P-Eq,step_9_BE,i_h_2126_dsf_min_DK,
ecosystem quality,freshwater eutrophication,kg P-Eq,step_9_BE,i_h_2126_dsf_min_FR,
ecosystem quality,freshwater eutrophication,kg P-Eq,step_9_BE,i_h_2126_dsf_min_PL,
ecosystem quality,freshwater eutrophication,kg P-Eq,step_9_BE,i_i_2126_dsf_mean_BE,0.37905601470108763
ecosystem quality,freshwater eutrophication,kg P-Eq,step_9_BE,i_i_2126_dsf_mean_CH,
ecosystem quality,freshwater eutrophication,kg P-Eq,step_9_BE,i_i_2126_dsf_mean_DE,
ecosystem quality,freshwater eutrophication,kg P-Eq,step_9_BE,i_i_2126_dsf_mean_DK,
ecosystem quality,freshwater eutrophication,kg P-Eq,step_9_BE,i_i_2126_dsf_mean_FR,
ecosystem quality,freshwater eutrophication,kg P-Eq,step_9_BE,i_i_2126_dsf_mean_PL,
ecosystem quality,freshwater eutrophication,kg P-Eq,step_9_BE,i_j_2126_dsf_max_BE,0.38580468390771816
ecosystem quality,freshwater eutrophication,kg P-Eq,step_9_BE,i_j_2126_dsf_max_CH,
ecosystem quality,freshwater eutrophication,kg P-Eq,step_9_BE,i_j_2126_dsf_max_DE,
ecosystem quality,freshwater eutrophication,kg P-Eq,step_9_BE,i_j_2126_dsf_max_DK,
ecosystem quality,freshwater eutrophication,kg P-Eq,step_9_BE,i_j_2126_dsf_max_FR,
ecosystem quality,freshwater eutrophication,kg P-Eq,step_9_BE,i_j_2126_dsf_max_PL,
ecosystem quality,freshwater eutrophication,kg P-Eq,step_9_CH,i_b_2126_dg5k_BE,
ecosystem quality,freshwater eutrophication,kg P-Eq,step_9_CH,i_b_2126_dg5k_CH,0.3361435051486503
ecosystem quality,freshwater eutrophication,kg P-Eq,step_9_CH,i_b_2126_dg5k_DE,
ecosystem quality,freshwater eutrophication,kg P-Eq,step_9_CH,i_b_2126_dg5k_DK,
ecosystem quality,freshwater eutrophication,kg P-Eq,step_9_CH,i_b_2126_dg5k_FR,
ecosystem quality,freshwater eutrophication,kg P-Eq,step_9_CH,i_b_2126_dg5k_PL,
ecosystem quality,freshwater eutrophication,kg P-Eq,step_9_CH,i_c_2126_tg5k_BE,
ecosystem quality,freshwater eutrophication,kg P-Eq,step_9_CH,i_c_2126_tg5k_CH,0.31528319926439774
ecosystem quality,freshwater eutrophication,kg P-Eq,step_9_CH,i_c_2126_tg5k_DE,
ecosystem quality,freshwater eutrophication,kg P-Eq,step_9_CH,i_c_2126_tg5k_DK,
ecosystem quality,freshwater eutrophication,kg P-Eq,step_9_CH,i_c_2126_tg5k_FR,
ecosystem quality,freshwater eutrophication,kg P-Eq,step_9_CH,i_c_2126_tg5k_PL,
ecosystem quality,freshwater eutrophication,kg P-Eq,step_9_CH,i_d_2126_tg5x_BE,
ecosystem quality,freshwater eutrophication,kg P-Eq,step_9_CH,i_d_2126_tg5x_CH,0.3496906367048753
ecosystem quality,freshwater eutrophication,kg P-Eq,step_9_CH,i_d_2126_tg5x_DE,
ecosystem quality,freshwater eutrophication,kg P-Eq,step_9_CH,i_d_2126_tg5x_DK,
ecosystem quality,freshwater eutrophication,kg P-Eq,step_9_CH,i_d_2126_tg5x_FR,
ecosystem quality,freshwater eutrophication,kg P-Eq,step_9_CH,i_d_2126_tg5x_PL,
ecosystem quality,freshwater eutrophication,kg P-Eq,step_9_CH,i_e_2126_ccf_BE,
ecosystem quality,freshwater eutrophication,kg P-Eq,step_9_CH,i_e_2126_ccf_CH,0.40033772083586583
ecosystem quality,freshwater eutrophication,kg P-Eq,step_9_CH,i_e_2126_ccf_DE,
ecosystem quality,freshwater eutrophication,kg P-Eq,step_9_CH,i_e_2126_ccf_DK,
ecosystem quality,freshwater eutrophication,kg P-Eq,step_9_CH,i_e_2126_ccf_FR,
ecosystem quality,freshwater eutrophication,kg P-Eq,step_9_CH,i_e_2126_ccf_PL,
ecosystem quality,freshwater eutrophication,kg P-Eq,step_9_CH,i_f_2126_dg_vacuum_BE,
ecosystem quality,freshwater eutrophication,kg P-Eq,step_9_CH,i_f_2126_dg_vacuum_CH,0.33931104038838267
ecosystem quality,freshwater eutrophication,kg P-Eq,step_9_CH,i_f_2126_dg_vacuum_DE,
ecosystem quality,freshwater eutrophication,kg P-Eq,step_9_CH,i_f_2126_dg_vacuum_DK,
ecosystem quality,freshwater eutrophication,kg P-Eq,step_9_CH,i_f_2126_dg_vacuum_FR,
ecosystem quality,freshwater eutrophication,kg P-Eq,step_9_CH,i_f_2126_dg_vacuum_PL,
ecosystem quality,freshwater eutrophication,kg P-Eq,step_9_CH,i_g_2126_dg_smart_BE,
ecosystem quality,freshwater eutrophication,kg P-Eq,step_9_CH,i_g_2126_dg_smart_CH,0.43391139579387394
ecosystem quality,freshwater eutrophication,kg P-Eq,step_9_CH,i_g_2126_dg_smart_DE,
ecosystem quality,freshwater eutrophication,kg P-Eq,step_9_CH,i_g_2126_dg_smart_DK,
ecosystem quality,freshwater eutrophication,kg P-Eq,step_9_CH,i_g_2126_dg_smart_FR,
ecosystem quality,freshwater eutrophication,kg P-Eq,step_9_CH,i_g_2126_dg_smart_PL,
ecosystem quality,freshwater eutrophication,kg P-Eq,step_9_CH,i_h_2126_dsf_min_BE,
ecosystem quality,freshwater eutrophication,kg P-Eq,step_9_CH,i_h_2126_dsf_min_CH,0.3642655186115803
ecosystem quality,freshwater eutrophication,kg P-Eq,step_9_CH,i_h_2126_dsf_min_DE,
ecosystem quality,freshwater eutrophication,kg P-Eq,step_9_CH,i_h_2126_dsf_min_DK,
ecosystem quality,freshwater eutrophication,kg P-Eq,step_9_CH,i_h_2126_dsf_min_FR,
ecosystem quality,freshwater eutrophication,kg P-Eq,step_9_CH,i_h_2126_dsf_min_PL,
ecosystem quality,freshwater eutrophication,kg P-Eq,step_9_CH,i_i_2126_dsf_mean_BE,
ecosystem quality,freshwater eutrophication,kg P-Eq,step_9_CH,i_i_2126_dsf_mean_CH,0.3733512565675289
ecosystem quality,freshwater eutrophication,kg P-Eq,step_9_CH,i_i_2126_dsf_mean_DE,
ecosystem quality,freshwater eutrophication,kg P-Eq,step_9_CH,i_i_2126_dsf_mean_DK,
