Category,Subcategory,Unit,Step,Name,0
climate change,climate change total,kg CO2-Eq,step_1_1CH,a_p_2126_tg6_DK,
climate change,climate change total,kg CO2-Eq,step_1_1CH,a_p_2126_tg6_FR,
climate change,climate change total,kg CO2-Eq,step_1_1CH,a_p_2126_tg6_PL,
climate change,climate change total,kg CO2-Eq,step_1_2FR,a_b_2126_dg0_BE,
climate change,climate change total,kg CO2-Eq,step_1_2FR,a_b_2126_dg0_CH,
climate change,climate change total,kg CO2-Eq,step_1_2FR,a_b_2126_dg0_DE,
climate change,climate change total,kg CO2-Eq,step_1_2FR,a_b_2126_dg0_DK,
climate change,climate change total,kg CO2-Eq,step_1_2FR,a_b_2126_dg0_FR,290.4762538667124
climate change,climate change total,kg CO2-Eq,step_1_2FR,a_b_2126_dg0_PL,
climate change,climate change total,kg CO2-Eq,step_1_2FR,a_h_2126_dg4_BE,
climate change,climate change total,kg CO2-Eq,step_1_2FR,a_h_2126_dg4_CH,
climate change,climate change total,kg CO2-Eq,step_1_2FR,a_h_2126_dg4_DE,
climate change,climate change total,kg CO2-Eq,step_1_2FR,a_h_2126_dg4_DK,
climate change,climate change total,kg CO2-Eq,step_1_2FR,a_h_2126_dg4_FR,1.0702485534826753
climate change,climate change total,kg CO2-Eq,step_1_2FR,a_h_2126_dg4_PL,
climate change,climate change total,kg CO2-Eq,step_1_2FR,a_i_2126_dg5_BE,
climate change,climate change total,kg CO2-Eq,step_1_2FR,a_i_2126_dg5_CH,
climate change,climate change total,kg CO2-Eq,step_1_2FR,a_i_2126_dg5_DE,
climate change,climate change total,kg CO2-Eq,step_1_2FR,a_i_2126_dg5_DK,
climate change,climate change total,kg CO2-Eq,step_1_2FR,a_i_2126_dg5_FR,63.76099318626543
climate change,climate change total,kg CO2-Eq,step_1_2FR,a_i_2126_dg5_PL,
climate change,climate change total,kg CO2-Eq,step_1_2FR,a_j_2126_dg6_BE,
climate change,climate change total,kg CO2-Eq,step_1_2FR,a_j_2126_dg6_CH,
climate change,climate change total,kg CO2-Eq,step_1_2FR,a_j_2126_dg6_DE,
climate change,climate change total,kg CO2-Eq,step_1_2FR,a_j_2126_dg6_DK,
climate change,climate change total,kg CO2-Eq,step_1_2FR,a_j_2126_dg6_FR,146.9840946036572
climate change,climate change total,kg CO2-Eq,step_1_2FR,a_j_2126_dg6_PL,
climate change,climate change total,kg CO2-Eq,step_1_2FR,a_n_2126_tg4_BE,
climate change,climate change total,kg CO2-Eq,step_1_2FR,a_n_2126_tg4_CH,
climate change,climate change total,kg CO2-Eq,step_1_2FR,a_n_2126_tg4_DE,
climate change,climate change total,kg CO2-Eq,step_1_2FR,a_n_2126_tg4_DK,
climate change,climate change total,kg CO2-Eq,step_1_2FR,a_n_2126_tg4_FR,76.15824797389224
climate change,climate change total,kg CO2-Eq,step_1_2FR,a_n_2126_tg4_PL,
climate change,climate change total,kg CO2-Eq,step_1_2FR,a_o_2126_tg5_BE,
climate change,climate change total,kg CO2-Eq,step_1_2FR,a_o_2126_tg5_CH,
climate change,climate change total,kg CO2-Eq,step_1_2FR,a_o_2126_tg5_DE,
climate change,climate change total,kg CO2-Eq,step_1_2FR,a_o_2126_tg5_DK,
climate change,climate change total,kg CO2-Eq,step_1_2FR,a_o_2126_tg5_FR,83.21008209232038
climate change,climate change total,kg CO2-Eq,step_1_2FR,a_o_2126_tg5_PL,
climate change,climate change total,kg CO2-Eq,step_1_2FR,a_p_2126_tg6_BE,
climate change,climate change total,kg CO2-Eq,step_1_2FR,a_p_2126_tg6_CH,
climate change,climate change total,kg CO2-Eq,step_1_2FR,a_p_2126_tg6_DE,
climate change,climate change total,kg CO2-Eq,step_1_2FR,a_p_2126_tg6_DK,
climate change,climate change total,kg CO2-Eq,step_1_2FR,a_p_2126_tg6_FR,204.3790314580526
climate change,climate change total,kg CO2-Eq,step_1_2FR,a_p_2126_tg6_PL,
climate change,climate change total,kg CO2-Eq,step_1_3BE,a_b_2126_dg0_BE,456.3021920009227
climate change,climate change total,kg CO2-Eq,step_1_3BE,a_b_2126_dg0_CH,
climate change,climate change total,kg CO2-Eq,step_1_3BE,a_b_2126_dg0_DE,
climate change,climate change total,kg CO2-Eq,step_1_3BE,a_b_2126_dg0_DK,
climate change,climate change total,kg CO2-Eq,step_1_3BE,a_b_2126_dg0_FR,
climate change,climate change total,kg CO2-Eq,step_1_3BE,a_b_2126_dg0_PL,
climate change,climate change total,kg CO2-Eq,step_1_3BE,a_h_2126_dg4_BE,-32.685576221962634
climate change,climate change total,kg CO2-Eq,step_1_3BE,a_h_2126_dg4_CH,
climate change,climate change total,kg CO2-Eq,step_1_3BE,a_h_2126_dg4_DE,
climate change,climate change total,kg CO2-Eq,step_1_3BE,a_h_2126_dg4_DK,
climate change,climate change total,kg CO2-Eq,step_1_3BE,a_h_2126_dg4_FR,
climate change,climate change total,kg CO2-Eq,step_1_3BE,a_h_2126_dg4_PL,
climate change,climate change total,kg CO2-Eq,step_1_3BE,a_i_2126_dg5_BE,97.75789458113152
climate change,climate change total,kg CO2-Eq,step_1_3BE,a_i_2126_dg5_CH,
climate change,climate change total,kg CO2-Eq,step_1_3BE,a_i_2126_dg5_DE,
climate change,climate change total,kg CO2-Eq,step_1_3BE,a_i_2126_dg5_DK,
climate change,climate change total,kg CO2-Eq,step_1_3BE,a_i_2126_dg5_FR,
climate change,climate change total,kg CO2-Eq,step_1_3BE,a_i_2126_dg5_PL,
climate change,climate change total,kg CO2-Eq,step_1_3BE,a_j_2126_dg6_BE,270.0640357964975
climate change,climate change total,kg CO2-Eq,step_1_3BE,a_j_2126_dg6_CH,
climate change,climate change total,kg CO2-Eq,step_1_3BE,a_j_2126_dg6_DE,
climate change,climate change total,kg CO2-Eq,step_1_3BE,a_j_2126_dg6_DK,
climate change,climate change total,kg CO2-Eq,step_1_3BE,a_j_2126_dg6_FR,
climate change,climate change total,kg CO2-Eq,step_1_3BE,a_j_2126_dg6_PL,
climate change,climate change total,kg CO2-Eq,step_1_3BE,a_n_2126_tg4_BE,109.78851414372828
climate change,climate change total,kg CO2-Eq,step_1_3BE,a_n_2126_tg4_CH,
climate change,climate change total,kg CO2-Eq,step_1_3BE,a_n_2126_tg4_DE,
climate change,climate change total,kg CO2-Eq,step_1_3BE,a_n_2126_tg4_DK,
climate change,climate change total,kg CO2-Eq,step_1_3BE,a_n_2126_tg4_FR,
climate change,climate change total,kg CO2-Eq,step_1_3BE,a_n_2126_tg4_PL,
climate change,climate change total,kg CO2-Eq,step_1_3BE,a_o_2126_tg5_BE,124.46441199829954
climate change,climate change total,kg CO2-Eq,step_1_3BE,a_o_2126_tg5_CH,
climate change,climate change total,kg CO2-Eq,step_1_3BE,a_o_2126_tg5_DE,
climate change,climate change total,kg CO2-Eq,step_1_3BE,a_o_2126_tg5_DK,
climate change,climate change total,kg CO2-Eq,step_1_3BE,a_o_2126_tg5_FR,
climate change,climate change total,kg CO2-Eq,step_1_3BE,a_o_2126_tg5_PL,
climate change,climate change total,kg CO2-Eq,step_1_3BE,a_p_2126_tg6_BE,376.54327997856507
climate change,climate change total,kg CO2-Eq,step_1_3BE,a_p_2126_tg6_CH,
climate change,climate change total,kg CO2-Eq,step_1_3BE,a_p_2126_tg6_DE,
climate change,climate change total,kg CO2-Eq,step_1_3BE,a_p_2126_tg6_DK,
climate change,climate change total,kg CO2-Eq,step_1_3BE,a_p_2126_tg6_FR,
climate change,climate change total,kg CO2-Eq,step_1_3BE,a_p_2126_tg6_PL,
climate change,climate change total,kg CO2-Eq,step_1_4DK,a_b_2126_dg0_BE,
climate change,climate change total,kg CO2-Eq,step_1_4DK,a_b_2126_dg0_CH,
climate change,climate change total,kg CO2-Eq,step_1_4DK,a_b_2126_dg0_DE,
climate change,climate change total,kg CO2-Eq,step_1_4DK,a_b_2126_dg0_DK,468.3972521033862
climate change,climate change total,kg CO2-Eq,step_1_4DK,a_b_2126_dg0_FR,
climate change,climate change total,kg CO2-Eq,step_1_4DK,a_b_2126_dg0_PL,
climate change,climate change total,kg CO2-Eq,step_1_4DK,a_h_2126_dg4_BE,
climate change,climate change total,kg CO2-Eq,step_1_4DK,a_h_2126_dg4_CH,
climate change,climate change total,kg CO2-Eq,step_1_4DK,a_h_2126_dg4_DE,
climate change,climate change total,kg CO2-Eq,step_1_4DK,a_h_2126_dg4_DK,-35.14766830514926
climate change,climate change total,kg CO2-Eq,step_1_4DK,a_h_2126_dg4_FR,
climate change,climate change total,kg CO2-Eq,step_1_4DK,a_h_2126_dg4_PL,
climate change,climate change total,kg CO2-Eq,step_1_4DK,a_i_2126_dg5_BE,
climate change,climate change total,kg CO2-Eq,step_1_4DK,a_i_2126_dg5_CH,
climate change,climate change total,kg CO2-Eq,step_1_4DK,a_i_2126_dg5_DE,
climate change,climate change total,kg CO2-Eq,step_1_4DK,a_i_2126_dg5_DK,100.23757038031636
climate change,climate change total,kg CO2-Eq,step_1_4DK,a_i_2126_dg5_FR,
climate change,climate change total,kg CO2-Eq,step_1_4DK,a_i_2126_dg5_PL,
climate change,climate change total,kg CO2-Eq,step_1_4DK,a_j_2126_dg6_BE,
climate change,climate change total,kg CO2-Eq,step_1_4DK,a_j_2126_dg6_CH,
climate change,climate change total,kg CO2-Eq,step_1_4DK,a_j_2126_dg6_DE,
climate change,climate change total,kg CO2-Eq,step_1_4DK,a_j_2126_dg6_DK,279.04127604542816
climate change,climate change total,kg CO2-Eq,step_1_4DK,a_j_2126_dg6_FR,
climate change,climate change total,kg CO2-Eq,step_1_4DK,a_j_2126_dg6_PL,
climate change,climate change total,kg CO2-Eq,step_1_4DK,a_n_2126_tg4_BE,
climate change,climate change total,kg CO2-Eq,step_1_4DK,a_n_2126_tg4_CH,
climate change,climate change total,kg CO2-Eq,step_1_4DK,a_n_2126_tg4_DE,
climate change,climate change total,kg CO2-Eq,step_1_4DK,a_n_2126_tg4_DK,112.24144819712583
climate change,climate change total,kg CO2-Eq,step_1_4DK,a_n_2126_tg4_FR,
climate change,climate change total,kg CO2-Eq,step_1_4DK,a_n_2126_tg4_PL,
climate change,climate change total,kg CO2-Eq,step_1_4DK,a_o_2126_tg5_BE,
climate change,climate change total,kg CO2-Eq,step_1_4DK,a_o_2126_tg5_CH,
climate change,climate change total,kg CO2-Eq,step_1_4DK,a_o_2126_tg5_DE,
climate change,climate change total,kg CO2-Eq,step_1_4DK,a_o_2126_tg5_DK,127.4734322113843
climate change,climate change total,kg CO2-Eq,step_1_4DK,a_o_2126_tg5_FR,
climate change,climate change total,kg CO2-Eq,step_1_4DK,a_o_2126_tg5_PL,
climate change,climate change total,kg CO2-Eq,step_1_4DK,a_p_2126_tg6_BE,
climate change,climate change total,kg CO2-Eq,step_1_4DK,a_p_2126_tg6_CH,
climate change,climate change total,kg CO2-Eq,step_1_4DK,a_p_2126_tg6_DE,
climate change,climate change total,kg CO2-Eq,step_1_4DK,a_p_2126_tg6_DK,389.10064559205404
climate change,climate change total,kg CO2-Eq,step_1_4DK,a_p_2126_tg6_FR,
climate change,climate change total,kg CO2-Eq,step_1_4DK,a_p_2126_tg6_PL,
climate change,climate change total,kg CO2-Eq,step_1_5DE,a_b_2126_dg0_BE,
climate change,climate change total,kg CO2-Eq,step_1_5DE,a_b_2126_dg0_CH,
climate change,climate change total,kg CO2-Eq,step_1_5DE,a_b_2126_dg0_DE,866.4890938786283
climate change,climate change total,kg CO2-Eq,step_1_5DE,a_b_2126_dg0_DK,
climate change,climate change total,kg CO2-Eq,step_1_5DE,a_b_2126_dg0_FR,
climate change,climate change total,kg CO2-Eq,step_1_5DE,a_b_2126_dg0_PL,
climate change,climate change total,kg CO2-Eq,step_1_5DE,a_h_2126_dg4_BE,
climate change,climate change total,kg CO2-Eq,step_1_5DE,a_h_2126_dg4_CH,
climate change,climate change total,kg CO2-Eq,step_1_5DE,a_h_2126_dg4_DE,-116.18395615430029
climate change,climate change total,kg CO2-Eq,step_1_5DE,a_h_2126_dg4_DK,
climate change,climate change total,kg CO2-Eq,step_1_5DE,a_h_2126_dg4_FR,
climate change,climate change total,kg CO2-Eq,step_1_5DE,a_h_2126_dg4_PL,
climate change,climate change total,kg CO2-Eq,step_1_5DE,a_i_2126_dg5_BE,
climate change,climate change total,kg CO2-Eq,step_1_5DE,a_i_2126_dg5_CH,
climate change,climate change total,kg CO2-Eq,step_1_5DE,a_i_2126_dg5_DE,181.85260143764222
climate change,climate change total,kg CO2-Eq,step_1_5DE,a_i_2126_dg5_DK,
climate change,climate change total,kg CO2-Eq,step_1_5DE,a_i_2126_dg5_FR,
climate change,climate change total,kg CO2-Eq,step_1_5DE,a_i_2126_dg5_PL,
climate change,climate change total,kg CO2-Eq,step_1_5DE,a_j_2126_dg6_BE,
climate change,climate change total,kg CO2-Eq,step_1_5DE,a_j_2126_dg6_CH,
climate change,climate change total,kg CO2-Eq,step_1_5DE,a_j_2126_dg6_DE,574.5144753913021
climate change,climate change total,kg CO2-Eq,step_1_5DE,a_j_2126_dg6_DK,
climate change,climate change total,kg CO2-Eq,step_1_5DE,a_j_2126_dg6_FR,
climate change,climate change total,kg CO2-Eq,step_1_5DE,a_j_2126_dg6_PL,
climate change,climate change total,kg CO2-Eq,step_1_5DE,a_n_2126_tg4_BE,
climate change,climate change total,kg CO2-Eq,step_1_5DE,a_n_2126_tg4_CH,
climate change,climate change total,kg CO2-Eq,step_1_5DE,a_n_2126_tg4_DE,192.97631241424483
climate change,climate change total,kg CO2-Eq,step_1_5DE,a_n_2126_tg4_DK,
climate change,climate change total,kg CO2-Eq,step_1_5DE,a_n_2126_tg4_FR,
climate change,climate change total,kg CO2-Eq,step_1_5DE,a_n_2126_tg4_PL,
climate change,climate change total,kg CO2-Eq,step_1_5DE,a_o_2126_tg5_BE,
climate change,climate change total,kg CO2-Eq,step_1_5DE,a_o_2126_tg5_CH,
climate change,climate change total,kg CO2-Eq,step_1_5DE,a_o_2126_tg5_DE,226.5110879500337
climate change,climate change total,kg CO2-Eq,step_1_5DE,a_o_2126_tg5_DK,
climate change,climate change total,kg CO2-Eq,step_1_5DE,a_o_2126_tg5_FR,
climate change,climate change total,kg CO2-Eq,step_1_5DE,a_o_2126_tg5_PL,
climate change,climate change total,kg CO2-Eq,step_1_5DE,a_p_2126_tg6_BE,
climate change,climate change total,kg CO2-Eq,step_1_5DE,a_p_2126_tg6_CH,
climate change,climate change total,kg CO2-Eq,step_1_5DE,a_p_2126_tg6_DE,802.4086211266865
climate change,climate change total,kg CO2-Eq,step_1_5DE,a_p_2126_tg6_DK,
climate change,climate change total,kg CO2-Eq,step_1_5DE,a_p_2126_tg6_FR,
climate change,climate change total,kg CO2-Eq,step_1_5DE,a_p_2126_tg6_PL,
climate change,climate change total,kg CO2-Eq,step_1_6PL,a_b_2126_dg0_BE,
climate change,climate change total,kg CO2-Eq,step_1_6PL,a_b_2126_dg0_CH,
climate change,climate change total,kg CO2-Eq,step_1_6PL,a_b_2126_dg0_DE,
climate change,climate change total,kg CO2-Eq,step_1_6PL,a_b_2126_dg0_DK,
climate change,climate change total,kg CO2-Eq,step_1_6PL,a_b_2126_dg0_FR,
climate change,climate change total,kg CO2-Eq,step_1_6PL,a_b_2126_dg0_PL,1536.485088349278
climate change,climate change total,kg CO2-Eq,step_1_6PL,a_h_2126_dg4_BE,
climate change,climate change total,kg CO2-Eq,step_1_6PL,a_h_2126_dg4_CH,
climate change,climate change total,kg CO2-Eq,step_1_6PL,a_h_2126_dg4_DE,
climate change,climate change total,kg CO2-Eq,step_1_6PL,a_h_2126_dg4_DK,
climate change,climate change total,kg CO2-Eq,step_1_6PL,a_h_2126_dg4_FR,
climate change,climate change total,kg CO2-Eq,step_1_6PL,a_h_2126_dg4_PL,-252.56954000244994
climate change,climate change total,kg CO2-Eq,step_1_6PL,a_i_2126_dg5_BE,
climate change,climate change total,kg CO2-Eq,step_1_6PL,a_i_2126_dg5_CH,
climate change,climate change total,kg CO2-Eq,step_1_6PL,a_i_2126_dg5_DE,
climate change,climate change total,kg CO2-Eq,step_1_6PL,a_i_2126_dg5_DK,
climate change,climate change total,kg CO2-Eq,step_1_6PL,a_i_2126_dg5_FR,
climate change,climate change total,kg CO2-Eq,step_1_6PL,a_i_2126_dg5_PL,319.21222089922196
climate change,climate change total,kg CO2-Eq,step_1_6PL,a_j_2126_dg6_BE,
climate change,climate change total,kg CO2-Eq,step_1_6PL,a_j_2126_dg6_CH,
climate change,climate change total,kg CO2-Eq,step_1_6PL,a_j_2126_dg6_DE,
climate change,climate change total,kg CO2-Eq,step_1_6PL,a_j_2126_dg6_DK,
climate change,climate change total,kg CO2-Eq,step_1_6PL,a_j_2126_dg6_FR,
climate change,climate change total,kg CO2-Eq,step_1_6PL,a_j_2126_dg6_PL,1071.8013807254035
climate change,climate change total,kg CO2-Eq,step_1_6PL,a_n_2126_tg4_BE,
climate change,climate change total,kg CO2-Eq,step_1_6PL,a_n_2126_tg4_CH,
climate change,climate change total,kg CO2-Eq,step_1_6PL,a_n_2126_tg4_DE,
climate change,climate change total,kg CO2-Eq,step_1_6PL,a_n_2126_tg4_DK,
climate change,climate change total,kg CO2-Eq,step_1_6PL,a_n_2126_tg4_FR,
climate change,climate change total,kg CO2-Eq,step_1_6PL,a_n_2126_tg4_PL,328.8545946678676
climate change,climate change total,kg CO2-Eq,step_1_6PL,a_o_2126_tg5_BE,
climate change,climate change total,kg CO2-Eq,step_1_6PL,a_o_2126_tg5_CH,
climate change,climate change total,kg CO2-Eq,step_1_6PL,a_o_2126_tg5_DE,
climate change,climate change total,kg CO2-Eq,step_1_6PL,a_o_2126_tg5_DK,
climate change,climate change total,kg CO2-Eq,step_1_6PL,a_o_2126_tg5_FR,
climate change,climate change total,kg CO2-Eq,step_1_6PL,a_o_2126_tg5_PL,393.1933096975514
climate change,climate change total,kg CO2-Eq,step_1_6PL,a_p_2126_tg6_BE,
climate change,climate change total,kg CO2-Eq,step_1_6PL,a_p_2126_tg6_CH,
climate change,climate change total,kg CO2-Eq,step_1_6PL,a_p_2126_tg6_DE,
climate change,climate change total,kg CO2-Eq,step_1_6PL,a_p_2126_tg6_DK,
climate change,climate change total,kg CO2-Eq,step_1_6PL,a_p_2126_tg6_FR,
climate change,climate change total,kg CO2-Eq,step_1_6PL,a_p_2126_tg6_PL,1498.0136525086737
ecosystem quality,freshwater and terrestrial acidification,mol H+-Eq,step_1_1CH,a_b_2126_dg0_BE,
ecosystem quality,freshwater and terrestrial acidification,mol H+-Eq,step_1_1CH,a_b_2126_dg0_CH,1.5928097263127614
ecosystem quality,freshwater and terrestrial acidification,mol H+-Eq,step_1_1CH,a_b_2126_dg0_DE,
ecosystem quality,freshwater and terrestrial acidification,mol H+-Eq,step_1_1CH,a_b_2126_dg0_DK,
ecosystem quality,freshwater and terrestrial acidification,mol H+-Eq,step_1_1CH,a_b_2126_dg0_FR,
ecosystem quality,freshwater and terrestrial acidification,mol H+-Eq,step_1_1CH,a_b_2126_dg0_PL,
ecosystem quality,freshwater and terrestrial acidification,mol H+-Eq,step_1_1CH,a_h_2126_dg4_BE,
ecosystem quality,freshwater and terrestrial acidification,mol H+-Eq,step_1_1CH,a_h_2126_dg4_CH,0.9562526246820853
ecosystem quality,freshwater and terrestrial acidification,mol H+-Eq,step_1_1CH,a_h_2126_dg4_DE,
ecosystem quality,freshwater and terrestrial acidification,mol H+-Eq,step_1_1CH,a_h_2126_dg4_DK,
ecosystem quality,freshwater and terrestrial acidification,mol H+-Eq,step_1_1CH,a_h_2126_dg4_FR,
ecosystem quality,freshwater and terrestrial acidification,mol H+-Eq,step_1_1CH,a_h_2126_dg4_PL,
ecosystem quality,freshwater and terrestrial acidification,mol H+-Eq,step_1_1CH,a_i_2126_dg5_BE,
ecosystem quality,freshwater and terrestrial acidification,mol H+-Eq,step_1_1CH,a_i_2126_dg5_CH,1.153036757242028
ecosystem quality,freshwater and terrestrial acidification,mol H+-Eq,step_1_1CH,a_i_2126_dg5_DE,
ecosystem quality,freshwater and terrestrial acidification,mol H+-Eq,step_1_1CH,a_i_2126_dg5_DK,
ecosystem quality,freshwater and terrestrial acidification,mol H+-Eq,step_1_1CH,a_i_2126_dg5_FR,
ecosystem quality,freshwater and terrestrial acidification,mol H+-Eq,step_1_1CH,a_i_2126_dg5_PL,
ecosystem quality,freshwater and terrestrial acidification,mol H+-Eq,step_1_1CH,a_j_2126_dg6_BE,
ecosystem quality,freshwater and terrestrial acidification,mol H+-Eq,step_1_1CH,a_j_2126_dg6_CH,1.4182310047696118
ecosystem quality,freshwater and terrestrial acidification,mol H+-Eq,step_1_1CH,a_j_2126_dg6_DE,
ecosystem quality,freshwater and terrestrial acidification,mol H+-Eq,step_1_1CH,a_j_2126_dg6_DK,
ecosystem quality,freshwater and terrestrial acidification,mol H+-Eq,step_1_1CH,a_j_2126_dg6_FR,
ecosystem quality,freshwater and terrestrial acidification,mol H+-Eq,step_1_1CH,a_j_2126_dg6_PL,
ecosystem quality,freshwater and terrestrial acidification,mol H+-Eq,step_1_1CH,a_n_2126_tg4_BE,
ecosystem quality,freshwater and terrestrial acidification,mol H+-Eq,step_1_1CH,a_n_2126_tg4_CH,1.340422690621279
ecosystem quality,freshwater and terrestrial acidification,mol H+-Eq,step_1_1CH,a_n_2126_tg4_DE,
ecosystem quality,freshwater and terrestrial acidification,mol H+-Eq,step_1_1CH,a_n_2126_tg4_DK,
ecosystem quality,freshwater and terrestrial acidification,mol H+-Eq,step_1_1CH,a_n_2126_tg4_FR,
ecosystem quality,freshwater and terrestrial acidification,mol H+-Eq,step_1_1CH,a_n_2126_tg4_PL,
ecosystem quality,freshwater and terrestrial acidification,mol H+-Eq,step_1_1CH,a_o_2126_tg5_BE,
ecosystem quality,freshwater and terrestrial acidification,mol H+-Eq,step_1_1CH,a_o_2126_tg5_CH,1.362564397933188
ecosystem quality,freshwater and terrestrial acidification,mol H+-Eq,step_1_1CH,a_o_2126_tg5_DE,
ecosystem quality,freshwater and terrestrial acidification,mol H+-Eq,step_1_1CH,a_o_2126_tg5_DK,
ecosystem quality,freshwater and terrestrial acidification,mol H+-Eq,step_1_1CH,a_o_2126_tg5_FR,
ecosystem quality,freshwater and terrestrial acidification,mol H+-Eq,step_1_1CH,a_o_2126_tg5_PL,
ecosystem quality,freshwater and terrestrial acidification,mol H+-Eq,step_1_1CH,a_p_2126_tg6_BE,
ecosystem quality,freshwater and terrestrial acidification,mol H+-Eq,step_1_1CH,a_p_2126_tg6_CH,1.7428151001153696
ecosystem quality,freshwater and terrestrial acidification,mol H+-Eq,step_1_1CH,a_p_2126_tg6_DE,
ecosystem quality,freshwater and terrestrial acidification,mol H+-Eq,step_1_1CH,a_p_2126_tg6_DK,
ecosystem quality,freshwater and terrestrial acidification,mol H+-Eq,step_1_1CH,a_p_2126_tg6_FR,
ecosystem quality,freshwater and terrestrial acidification,mol H+-Eq,step_1_1CH,a_p_2126_tg6_PL,
ecosystem quality,freshwater and terrestrial acidification,mol H+-Eq,step_1_2FR,a_b_2126_dg0_BE,
ecosystem quality,freshwater and terrestrial acidification,mol H+-Eq,step_1_2FR,a_b_2126_dg0_CH,
ecosystem quality,freshwater and terrestrial acidification,mol H+-Eq,step_1_2FR,a_b_2126_dg0_DE,
ecosystem quality,freshwater and terrestrial acidification,mol H+-Eq,step_1_2FR,a_b_2126_dg0_DK,
ecosystem quality,freshwater and terrestrial acidification,mol H+-Eq,step_1_2FR,a_b_2126_dg0_FR,1.8499686841986744
ecosystem quality,freshwater and terrestrial acidification,mol H+-Eq,step_1_2FR,a_b_2126_dg0_PL,
ecosystem quality,freshwater and terrestrial acidification,mol H+-Eq,step_1_2FR,a_h_2126_dg4_BE,
ecosystem quality,freshwater and terrestrial acidification,mol H+-Eq,step_1_2FR,a_h_2126_dg4_CH,
ecosystem quality,freshwater and terrestrial acidification,mol H+-Eq,step_1_2FR,a_h_2126_dg4_DE,
ecosystem quality,freshwater and terrestrial acidification,mol H+-Eq,step_1_2FR,a_h_2126_dg4_DK,
ecosystem quality,freshwater and terrestrial acidification,mol H+-Eq,step_1_2FR,a_h_2126_dg4_FR,0.9039048869306636
ecosystem quality,freshwater and terrestrial acidification,mol H+-Eq,step_1_2FR,a_h_2126_dg4_PL,
ecosystem quality,freshwater and terrestrial acidification,mol H+-Eq,step_1_2FR,a_i_2126_dg5_BE,
