Category,Subcategory,Unit,Step,Name,0
climate change,climate change total,kg CO2-Eq,step_4_BE,d_n_2126_tg4_vav_DE,
climate change,climate change total,kg CO2-Eq,step_4_BE,d_n_2126_tg4_vav_DK,
climate change,climate change total,kg CO2-Eq,step_4_BE,d_n_2126_tg4_vav_FR,
climate change,climate change total,kg CO2-Eq,step_4_BE,d_n_2126_tg4_vav_PL,
climate change,climate change total,kg CO2-Eq,step_4_BE,d_o_2126_tg5_vav_BE,-593.0022996362455
climate change,climate change total,kg CO2-Eq,step_4_BE,d_o_2126_tg5_vav_CH,
climate change,climate change total,kg CO2-Eq,step_4_BE,d_o_2126_tg5_vav_DE,
climate change,climate change total,kg CO2-Eq,step_4_BE,d_o_2126_tg5_vav_DK,
climate change,climate change total,kg CO2-Eq,step_4_BE,d_o_2126_tg5_vav_FR,
climate change,climate change total,kg CO2-Eq,step_4_BE,d_o_2126_tg5_vav_PL,
climate change,climate change total,kg CO2-Eq,step_4_BE,d_p_2126_tg6_vav_BE,-249.9996117713775
climate change,climate change total,kg CO2-Eq,step_4_BE,d_p_2126_tg6_vav_CH,
climate change,climate change total,kg CO2-Eq,step_4_BE,d_p_2126_tg6_vav_DE,
climate change,climate change total,kg CO2-Eq,step_4_BE,d_p_2126_tg6_vav_DK,
climate change,climate change total,kg CO2-Eq,step_4_BE,d_p_2126_tg6_vav_FR,
climate change,climate change total,kg CO2-Eq,step_4_BE,d_p_2126_tg6_vav_PL,
climate change,climate change total,kg CO2-Eq,step_4_CH,d_b_2126_dg0_vav_BE,
climate change,climate change total,kg CO2-Eq,step_4_CH,d_b_2126_dg0_vav_CH,159.3660392204432
climate change,climate change total,kg CO2-Eq,step_4_CH,d_b_2126_dg0_vav_DE,
climate change,climate change total,kg CO2-Eq,step_4_CH,d_b_2126_dg0_vav_DK,
climate change,climate change total,kg CO2-Eq,step_4_CH,d_b_2126_dg0_vav_FR,
climate change,climate change total,kg CO2-Eq,step_4_CH,d_b_2126_dg0_vav_PL,
climate change,climate change total,kg CO2-Eq,step_4_CH,d_h_2126_dg4_vav_BE,
climate change,climate change total,kg CO2-Eq,step_4_CH,d_h_2126_dg4_vav_CH,-432.2512286454646
climate change,climate change total,kg CO2-Eq,step_4_CH,d_h_2126_dg4_vav_DE,
climate change,climate change total,kg CO2-Eq,step_4_CH,d_h_2126_dg4_vav_DK,
climate change,climate change total,kg CO2-Eq,step_4_CH,d_h_2126_dg4_vav_FR,
climate change,climate change total,kg CO2-Eq,step_4_CH,d_h_2126_dg4_vav_PL,
climate change,climate change total,kg CO2-Eq,step_4_CH,d_i_2126_dg5_vav_BE,
climate change,climate change total,kg CO2-Eq,step_4_CH,d_i_2126_dg5_vav_CH,-343.8556067981166
climate change,climate change total,kg CO2-Eq,step_4_CH,d_i_2126_dg5_vav_DE,
climate change,climate change total,kg CO2-Eq,step_4_CH,d_i_2126_dg5_vav_DK,
climate change,climate change total,kg CO2-Eq,step_4_CH,d_i_2126_dg5_vav_FR,
climate change,climate change total,kg CO2-Eq,step_4_CH,d_i_2126_dg5_vav_PL,
climate change,climate change total,kg CO2-Eq,step_4_CH,d_j_2126_dg6_vav_BE,
climate change,climate change total,kg CO2-Eq,step_4_CH,d_j_2126_dg6_vav_CH,-240.41467136278146
climate change,climate change total,kg CO2-Eq,step_4_CH,d_j_2126_dg6_vav_DE,
climate change,climate change total,kg CO2-Eq,step_4_CH,d_j_2126_dg6_vav_DK,
climate change,climate change total,kg CO2-Eq,step_4_CH,d_j_2126_dg6_vav_FR,
climate change,climate change total,kg CO2-Eq,step_4_CH,d_j_2126_dg6_vav_PL,
climate change,climate change total,kg CO2-Eq,step_4_CH,d_n_2126_tg4_vav_BE,
climate change,climate change total,kg CO2-Eq,step_4_CH,d_n_2126_tg4_vav_CH,-406.5157808221493
climate change,climate change total,kg CO2-Eq,step_4_CH,d_n_2126_tg4_vav_DE,
climate change,climate change total,kg CO2-Eq,step_4_CH,d_n_2126_tg4_vav_DK,
climate change,climate change total,kg CO2-Eq,step_4_CH,d_n_2126_tg4_vav_FR,
climate change,climate change total,kg CO2-Eq,step_4_CH,d_n_2126_tg4_vav_PL,
climate change,climate change total,kg CO2-Eq,step_4_CH,d_o_2126_tg5_vav_BE,
climate change,climate change total,kg CO2-Eq,step_4_CH,d_o_2126_tg5_vav_CH,-391.8555452963211
climate change,climate change total,kg CO2-Eq,step_4_CH,d_o_2126_tg5_vav_DE,
climate change,climate change total,kg CO2-Eq,step_4_CH,d_o_2126_tg5_vav_DK,
climate change,climate change total,kg CO2-Eq,step_4_CH,d_o_2126_tg5_vav_FR,
climate change,climate change total,kg CO2-Eq,step_4_CH,d_o_2126_tg5_vav_PL,
climate change,climate change total,kg CO2-Eq,step_4_CH,d_p_2126_tg6_vav_BE,
climate change,climate change total,kg CO2-Eq,step_4_CH,d_p_2126_tg6_vav_CH,-258.3646267791147
climate change,climate change total,kg CO2-Eq,step_4_CH,d_p_2126_tg6_vav_DE,
climate change,climate change total,kg CO2-Eq,step_4_CH,d_p_2126_tg6_vav_DK,
climate change,climate change total,kg CO2-Eq,step_4_CH,d_p_2126_tg6_vav_FR,
climate change,climate change total,kg CO2-Eq,step_4_CH,d_p_2126_tg6_vav_PL,
climate change,climate change total,kg CO2-Eq,step_4_DE,d_b_2126_dg0_vav_BE,
climate change,climate change total,kg CO2-Eq,step_4_DE,d_b_2126_dg0_vav_CH,
climate change,climate change total,kg CO2-Eq,step_4_DE,d_b_2126_dg0_vav_DE,1023.1615245702941
climate change,climate change total,kg CO2-Eq,step_4_DE,d_b_2126_dg0_vav_DK,
climate change,climate change total,kg CO2-Eq,step_4_DE,d_b_2126_dg0_vav_FR,
climate change,climate change total,kg CO2-Eq,step_4_DE,d_b_2126_dg0_vav_PL,
climate change,climate change total,kg CO2-Eq,step_4_DE,d_h_2126_dg4_vav_BE,
climate change,climate change total,kg CO2-Eq,step_4_DE,d_h_2126_dg4_vav_CH,
climate change,climate change total,kg CO2-Eq,step_4_DE,d_h_2126_dg4_vav_DE,-1109.3589246980387
climate change,climate change total,kg CO2-Eq,step_4_DE,d_h_2126_dg4_vav_DK,
climate change,climate change total,kg CO2-Eq,step_4_DE,d_h_2126_dg4_vav_FR,
climate change,climate change total,kg CO2-Eq,step_4_DE,d_h_2126_dg4_vav_PL,
climate change,climate change total,kg CO2-Eq,step_4_DE,d_i_2126_dg5_vav_BE,
climate change,climate change total,kg CO2-Eq,step_4_DE,d_i_2126_dg5_vav_CH,
climate change,climate change total,kg CO2-Eq,step_4_DE,d_i_2126_dg5_vav_DE,-729.4680871438937
climate change,climate change total,kg CO2-Eq,step_4_DE,d_i_2126_dg5_vav_DK,
climate change,climate change total,kg CO2-Eq,step_4_DE,d_i_2126_dg5_vav_FR,
climate change,climate change total,kg CO2-Eq,step_4_DE,d_i_2126_dg5_vav_PL,
climate change,climate change total,kg CO2-Eq,step_4_DE,d_j_2126_dg6_vav_BE,
climate change,climate change total,kg CO2-Eq,step_4_DE,d_j_2126_dg6_vav_CH,
climate change,climate change total,kg CO2-Eq,step_4_DE,d_j_2126_dg6_vav_DE,-239.53360702507652
climate change,climate change total,kg CO2-Eq,step_4_DE,d_j_2126_dg6_vav_DK,
climate change,climate change total,kg CO2-Eq,step_4_DE,d_j_2126_dg6_vav_FR,
climate change,climate change total,kg CO2-Eq,step_4_DE,d_j_2126_dg6_vav_PL,
climate change,climate change total,kg CO2-Eq,step_4_DE,d_n_2126_tg4_vav_BE,
climate change,climate change total,kg CO2-Eq,step_4_DE,d_n_2126_tg4_vav_CH,
climate change,climate change total,kg CO2-Eq,step_4_DE,d_n_2126_tg4_vav_DE,-996.0065422700623
climate change,climate change total,kg CO2-Eq,step_4_DE,d_n_2126_tg4_vav_DK,
climate change,climate change total,kg CO2-Eq,step_4_DE,d_n_2126_tg4_vav_FR,
climate change,climate change total,kg CO2-Eq,step_4_DE,d_n_2126_tg4_vav_PL,
climate change,climate change total,kg CO2-Eq,step_4_DE,d_o_2126_tg5_vav_BE,
climate change,climate change total,kg CO2-Eq,step_4_DE,d_o_2126_tg5_vav_CH,
climate change,climate change total,kg CO2-Eq,step_4_DE,d_o_2126_tg5_vav_DE,-942.2270345542902
climate change,climate change total,kg CO2-Eq,step_4_DE,d_o_2126_tg5_vav_DK,
climate change,climate change total,kg CO2-Eq,step_4_DE,d_o_2126_tg5_vav_FR,
climate change,climate change total,kg CO2-Eq,step_4_DE,d_o_2126_tg5_vav_PL,
climate change,climate change total,kg CO2-Eq,step_4_DE,d_p_2126_tg6_vav_BE,
climate change,climate change total,kg CO2-Eq,step_4_DE,d_p_2126_tg6_vav_CH,
climate change,climate change total,kg CO2-Eq,step_4_DE,d_p_2126_tg6_vav_DE,-235.47653304585026
climate change,climate change total,kg CO2-Eq,step_4_DE,d_p_2126_tg6_vav_DK,
climate change,climate change total,kg CO2-Eq,step_4_DE,d_p_2126_tg6_vav_FR,
climate change,climate change total,kg CO2-Eq,step_4_DE,d_p_2126_tg6_vav_PL,
climate change,climate change total,kg CO2-Eq,step_4_DK,d_b_2126_dg0_vav_BE,
climate change,climate change total,kg CO2-Eq,step_4_DK,d_b_2126_dg0_vav_CH,
climate change,climate change total,kg CO2-Eq,step_4_DK,d_b_2126_dg0_vav_DE,
climate change,climate change total,kg CO2-Eq,step_4_DK,d_b_2126_dg0_vav_DK,491.2229474368599
climate change,climate change total,kg CO2-Eq,step_4_DK,d_b_2126_dg0_vav_FR,
climate change,climate change total,kg CO2-Eq,step_4_DK,d_b_2126_dg0_vav_PL,
climate change,climate change total,kg CO2-Eq,step_4_DK,d_h_2126_dg4_vav_BE,
climate change,climate change total,kg CO2-Eq,step_4_DK,d_h_2126_dg4_vav_CH,
climate change,climate change total,kg CO2-Eq,step_4_DK,d_h_2126_dg4_vav_DE,
climate change,climate change total,kg CO2-Eq,step_4_DK,d_h_2126_dg4_vav_DK,-692.3855664054497
climate change,climate change total,kg CO2-Eq,step_4_DK,d_h_2126_dg4_vav_FR,
climate change,climate change total,kg CO2-Eq,step_4_DK,d_h_2126_dg4_vav_PL,
climate change,climate change total,kg CO2-Eq,step_4_DK,d_i_2126_dg5_vav_BE,
climate change,climate change total,kg CO2-Eq,step_4_DK,d_i_2126_dg5_vav_CH,
climate change,climate change total,kg CO2-Eq,step_4_DK,d_i_2126_dg5_vav_DE,
climate change,climate change total,kg CO2-Eq,step_4_DK,d_i_2126_dg5_vav_DK,-492.0019767057859
climate change,climate change total,kg CO2-Eq,step_4_DK,d_i_2126_dg5_vav_FR,
climate change,climate change total,kg CO2-Eq,step_4_DK,d_i_2126_dg5_vav_PL,
climate change,climate change total,kg CO2-Eq,step_4_DK,d_j_2126_dg6_vav_BE,
climate change,climate change total,kg CO2-Eq,step_4_DK,d_j_2126_dg6_vav_CH,
climate change,climate change total,kg CO2-Eq,step_4_DK,d_j_2126_dg6_vav_DE,
climate change,climate change total,kg CO2-Eq,step_4_DK,d_j_2126_dg6_vav_DK,-240.07618002772722
climate change,climate change total,kg CO2-Eq,step_4_DK,d_j_2126_dg6_vav_FR,
climate change,climate change total,kg CO2-Eq,step_4_DK,d_j_2126_dg6_vav_PL,
climate change,climate change total,kg CO2-Eq,step_4_DK,d_n_2126_tg4_vav_BE,
climate change,climate change total,kg CO2-Eq,step_4_DK,d_n_2126_tg4_vav_CH,
climate change,climate change total,kg CO2-Eq,step_4_DK,d_n_2126_tg4_vav_DE,
climate change,climate change total,kg CO2-Eq,step_4_DK,d_n_2126_tg4_vav_DK,-632.9890431094765
climate change,climate change total,kg CO2-Eq,step_4_DK,d_n_2126_tg4_vav_FR,
climate change,climate change total,kg CO2-Eq,step_4_DK,d_n_2126_tg4_vav_PL,
climate change,climate change total,kg CO2-Eq,step_4_DK,d_o_2126_tg5_vav_BE,
climate change,climate change total,kg CO2-Eq,step_4_DK,d_o_2126_tg5_vav_CH,
climate change,climate change total,kg CO2-Eq,step_4_DK,d_o_2126_tg5_vav_DE,
climate change,climate change total,kg CO2-Eq,step_4_DK,d_o_2126_tg5_vav_DK,-603.2997863155263
climate change,climate change total,kg CO2-Eq,step_4_DK,d_o_2126_tg5_vav_FR,
climate change,climate change total,kg CO2-Eq,step_4_DK,d_o_2126_tg5_vav_PL,
climate change,climate change total,kg CO2-Eq,step_4_DK,d_p_2126_tg6_vav_BE,
climate change,climate change total,kg CO2-Eq,step_4_DK,d_p_2126_tg6_vav_CH,
climate change,climate change total,kg CO2-Eq,step_4_DK,d_p_2126_tg6_vav_DE,
climate change,climate change total,kg CO2-Eq,step_4_DK,d_p_2126_tg6_vav_DK,-249.5713740357161
climate change,climate change total,kg CO2-Eq,step_4_DK,d_p_2126_tg6_vav_FR,
climate change,climate change total,kg CO2-Eq,step_4_DK,d_p_2126_tg6_vav_PL,
climate change,climate change total,kg CO2-Eq,step_4_FR,d_b_2126_dg0_vav_BE,
climate change,climate change total,kg CO2-Eq,step_4_FR,d_b_2126_dg0_vav_CH,
climate change,climate change total,kg CO2-Eq,step_4_FR,d_b_2126_dg0_vav_DE,
climate change,climate change total,kg CO2-Eq,step_4_FR,d_b_2126_dg0_vav_DK,
climate change,climate change total,kg CO2-Eq,step_4_FR,d_b_2126_dg0_vav_FR,253.48121873895994
climate change,climate change total,kg CO2-Eq,step_4_FR,d_b_2126_dg0_vav_PL,
climate change,climate change total,kg CO2-Eq,step_4_FR,d_h_2126_dg4_vav_BE,
climate change,climate change total,kg CO2-Eq,step_4_FR,d_h_2126_dg4_vav_CH,
climate change,climate change total,kg CO2-Eq,step_4_FR,d_h_2126_dg4_vav_DE,
climate change,climate change total,kg CO2-Eq,step_4_FR,d_h_2126_dg4_vav_DK,
climate change,climate change total,kg CO2-Eq,step_4_FR,d_h_2126_dg4_vav_FR,-506.0257660772573
climate change,climate change total,kg CO2-Eq,step_4_FR,d_h_2126_dg4_vav_PL,
climate change,climate change total,kg CO2-Eq,step_4_FR,d_i_2126_dg5_vav_BE,
climate change,climate change total,kg CO2-Eq,step_4_FR,d_i_2126_dg5_vav_CH,
climate change,climate change total,kg CO2-Eq,step_4_FR,d_i_2126_dg5_vav_DE,
climate change,climate change total,kg CO2-Eq,step_4_FR,d_i_2126_dg5_vav_DK,
climate change,climate change total,kg CO2-Eq,step_4_FR,d_i_2126_dg5_vav_FR,-385.87016745262775
climate change,climate change total,kg CO2-Eq,step_4_FR,d_i_2126_dg5_vav_PL,
climate change,climate change total,kg CO2-Eq,step_4_FR,d_j_2126_dg6_vav_BE,
climate change,climate change total,kg CO2-Eq,step_4_FR,d_j_2126_dg6_vav_CH,
climate change,climate change total,kg CO2-Eq,step_4_FR,d_j_2126_dg6_vav_DE,
climate change,climate change total,kg CO2-Eq,step_4_FR,d_j_2126_dg6_vav_DK,
climate change,climate change total,kg CO2-Eq,step_4_FR,d_j_2126_dg6_vav_FR,-240.31867464860966
climate change,climate change total,kg CO2-Eq,step_4_FR,d_j_2126_dg6_vav_PL,
climate change,climate change total,kg CO2-Eq,step_4_FR,d_n_2126_tg4_vav_BE,
climate change,climate change total,kg CO2-Eq,step_4_FR,d_n_2126_tg4_vav_CH,
climate change,climate change total,kg CO2-Eq,step_4_FR,d_n_2126_tg4_vav_DE,
climate change,climate change total,kg CO2-Eq,step_4_FR,d_n_2126_tg4_vav_DK,
climate change,climate change total,kg CO2-Eq,step_4_FR,d_n_2126_tg4_vav_FR,-470.74398041236395
climate change,climate change total,kg CO2-Eq,step_4_FR,d_n_2126_tg4_vav_PL,
climate change,climate change total,kg CO2-Eq,step_4_FR,d_o_2126_tg5_vav_BE,
climate change,climate change total,kg CO2-Eq,step_4_FR,d_o_2126_tg5_vav_CH,
climate change,climate change total,kg CO2-Eq,step_4_FR,d_o_2126_tg5_vav_DE,
climate change,climate change total,kg CO2-Eq,step_4_FR,d_o_2126_tg5_vav_DK,
climate change,climate change total,kg CO2-Eq,step_4_FR,d_o_2126_tg5_vav_FR,-451.8214890780332
climate change,climate change total,kg CO2-Eq,step_4_FR,d_o_2126_tg5_vav_PL,
climate change,climate change total,kg CO2-Eq,step_4_FR,d_p_2126_tg6_vav_BE,
climate change,climate change total,kg CO2-Eq,step_4_FR,d_p_2126_tg6_vav_CH,
climate change,climate change total,kg CO2-Eq,step_4_FR,d_p_2126_tg6_vav_DE,
climate change,climate change total,kg CO2-Eq,step_4_FR,d_p_2126_tg6_vav_DK,
climate change,climate change total,kg CO2-Eq,step_4_FR,d_p_2126_tg6_vav_FR,-255.8708454534682
climate change,climate change total,kg CO2-Eq,step_4_FR,d_p_2126_tg6_vav_PL,
climate change,climate change total,kg CO2-Eq,step_4_PL,d_b_2126_dg0_vav_BE,
climate change,climate change total,kg CO2-Eq,step_4_PL,d_b_2126_dg0_vav_CH,
climate change,climate change total,kg CO2-Eq,step_4_PL,d_b_2126_dg0_vav_DE,
climate change,climate change total,kg CO2-Eq,step_4_PL,d_b_2126_dg0_vav_DK,
climate change,climate change total,kg CO2-Eq,step_4_PL,d_b_2126_dg0_vav_FR,
climate change,climate change total,kg CO2-Eq,step_4_PL,d_b_2126_dg0_vav_PL,1918.4240710080967
climate change,climate change total,kg CO2-Eq,step_4_PL,d_h_2126_dg4_vav_BE,
climate change,climate change total,kg CO2-Eq,step_4_PL,d_h_2126_dg4_vav_CH,
climate change,climate change total,kg CO2-Eq,step_4_PL,d_h_2126_dg4_vav_DE,
climate change,climate change total,kg CO2-Eq,step_4_PL,d_h_2126_dg4_vav_DK,
climate change,climate change total,kg CO2-Eq,step_4_PL,d_h_2126_dg4_vav_FR,
climate change,climate change total,kg CO2-Eq,step_4_PL,d_h_2126_dg4_vav_PL,-1811.1328636242756
climate change,climate change total,kg CO2-Eq,step_4_PL,d_i_2126_dg5_vav_BE,
climate change,climate change total,kg CO2-Eq,step_4_PL,d_i_2126_dg5_vav_CH,
climate change,climate change total,kg CO2-Eq,step_4_PL,d_i_2126_dg5_vav_DE,
climate change,climate change total,kg CO2-Eq,step_4_PL,d_i_2126_dg5_vav_DK,
climate change,climate change total,kg CO2-Eq,step_4_PL,d_i_2126_dg5_vav_FR,
climate change,climate change total,kg CO2-Eq,step_4_PL,d_i_2126_dg5_vav_PL,-1129.1279799630122
climate change,climate change total,kg CO2-Eq,step_4_PL,d_j_2126_dg6_vav_BE,
climate change,climate change total,kg CO2-Eq,step_4_PL,d_j_2126_dg6_vav_CH,
climate change,climate change total,kg CO2-Eq,step_4_PL,d_j_2126_dg6_vav_DE,
climate change,climate change total,kg CO2-Eq,step_4_PL,d_j_2126_dg6_vav_DK,
climate change,climate change total,kg CO2-Eq,step_4_PL,d_j_2126_dg6_vav_FR,
climate change,climate change total,kg CO2-Eq,step_4_PL,d_j_2126_dg6_vav_PL,-238.62044654215273
climate change,climate change total,kg CO2-Eq,step_4_PL,d_n_2126_tg4_vav_BE,
climate change,climate change total,kg CO2-Eq,step_4_PL,d_n_2126_tg4_vav_CH,
climate change,climate change total,kg CO2-Eq,step_4_PL,d_n_2126_tg4_vav_DE,
climate change,climate change total,kg CO2-Eq,step_4_PL,d_n_2126_tg4_vav_DK,
climate change,climate change total,kg CO2-Eq,step_4_PL,d_n_2126_tg4_vav_FR,
climate change,climate change total,kg CO2-Eq,step_4_PL,d_n_2126_tg4_vav_PL,-1606.9717639529204
climate change,climate change total,kg CO2-Eq,step_4_PL,d_o_2126_tg5_vav_BE,
climate change,climate change total,kg CO2-Eq,step_4_PL,d_o_2126_tg5_vav_CH,
climate change,climate change total,kg CO2-Eq,step_4_PL,d_o_2126_tg5_vav_DE,
climate change,climate change total,kg CO2-Eq,step_4_PL,d_o_2126_tg5_vav_DK,
climate change,climate change total,kg CO2-Eq,step_4_PL,d_o_2126_tg5_vav_FR,
climate change,climate change total,kg CO2-Eq,step_4_PL,d_o_2126_tg5_vav_PL,-1512.6479146313611
climate change,climate change total,kg CO2-Eq,step_4_PL,d_p_2126_tg6_vav_BE,
climate change,climate change total,kg CO2-Eq,step_4_PL,d_p_2126_tg6_vav_CH,
climate change,climate change total,kg CO2-Eq,step_4_PL,d_p_2126_tg6_vav_DE,
climate change,climate change total,kg CO2-Eq,step_4_PL,d_p_2126_tg6_vav_DK,
climate change,climate change total,kg CO2-Eq,step_4_PL,d_p_2126_tg6_vav_FR,
climate change,climate change total,kg CO2-Eq,step_4_PL,d_p_2126_tg6_vav_PL,-211.75465277873076
ecosystem quality,freshwater and terrestrial acidification,mol H+-Eq,step_4_BE,d_b_2126_dg0_vav_BE,1.8789552309954964
ecosystem quality,freshwater and terrestrial acidification,mol H+-Eq,step_4_BE,d_b_2126_dg0_vav_CH,
ecosystem quality,freshwater and terrestrial acidification,mol H+-Eq,step_4_BE,d_b_2126_dg0_vav_DE,
ecosystem quality,freshwater and terrestrial acidification,mol H+-Eq,step_4_BE,d_b_2126_dg0_vav_DK,
ecosystem quality,freshwater and terrestrial acidification,mol H+-Eq,step_4_BE,d_b_2126_dg0_vav_FR,
ecosystem quality,freshwater and terrestrial acidification,mol H+-Eq,step_4_BE,d_b_2126_dg0_vav_PL,
ecosystem quality,freshwater and terrestrial acidification,mol H+-Eq,step_4_BE,d_h_2126_dg4_vav_BE,0.11514065737754851
ecosystem quality,freshwater and terrestrial acidification,mol H+-Eq,step_4_BE,d_h_2126_dg4_vav_CH,
ecosystem quality,freshwater and terrestrial acidification,mol H+-Eq,step_4_BE,d_h_2126_dg4_vav_DE,
ecosystem quality,freshwater and terrestrial acidification,mol H+-Eq,step_4_BE,d_h_2126_dg4_vav_DK,
ecosystem quality,freshwater and terrestrial acidification,mol H+-Eq,step_4_BE,d_h_2126_dg4_vav_FR,
ecosystem quality,freshwater and terrestrial acidification,mol H+-Eq,step_4_BE,d_h_2126_dg4_vav_PL,
ecosystem quality,freshwater and terrestrial acidification,mol H+-Eq,step_4_BE,d_i_2126_dg5_vav_BE,0.4352455803651697
ecosystem quality,freshwater and terrestrial acidification,mol H+-Eq,step_4_BE,d_i_2126_dg5_vav_CH,
ecosystem quality,freshwater and terrestrial acidification,mol H+-Eq,step_4_BE,d_i_2126_dg5_vav_DE,
ecosystem quality,freshwater and terrestrial acidification,mol H+-Eq,step_4_BE,d_i_2126_dg5_vav_DK,
ecosystem quality,freshwater and terrestrial acidification,mol H+-Eq,step_4_BE,d_i_2126_dg5_vav_FR,
ecosystem quality,freshwater and terrestrial acidification,mol H+-Eq,step_4_BE,d_i_2126_dg5_vav_PL,
ecosystem quality,freshwater and terrestrial acidification,mol H+-Eq,step_4_BE,d_j_2126_dg6_vav_BE,0.8551453978309611
ecosystem quality,freshwater and terrestrial acidification,mol H+-Eq,step_4_BE,d_j_2126_dg6_vav_CH,
ecosystem quality,freshwater and terrestrial acidification,mol H+-Eq,step_4_BE,d_j_2126_dg6_vav_DE,
ecosystem quality,freshwater and terrestrial acidification,mol H+-Eq,step_4_BE,d_j_2126_dg6_vav_DK,
ecosystem quality,freshwater and terrestrial acidification,mol H+-Eq,step_4_BE,d_j_2126_dg6_vav_FR,
ecosystem quality,freshwater and terrestrial acidification,mol H+-Eq,step_4_BE,d_j_2126_dg6_vav_PL,
ecosystem quality,freshwater and terrestrial acidification,mol H+-Eq,step_4_BE,d_n_2126_tg4_vav_BE,0.38956837960577173
ecosystem quality,freshwater and terrestrial acidification,mol H+-Eq,step_4_BE,d_n_2126_tg4_vav_CH,
ecosystem quality,freshwater and terrestrial acidification,mol H+-Eq,step_4_BE,d_n_2126_tg4_vav_DE,
ecosystem quality,freshwater and terrestrial acidification,mol H+-Eq,step_4_BE,d_n_2126_tg4_vav_DK,
ecosystem quality,freshwater and terrestrial acidification,mol H+-Eq,step_4_BE,d_n_2126_tg4_vav_FR,
ecosystem quality,freshwater and terrestrial acidification,mol H+-Eq,step_4_BE,d_n_2126_tg4_vav_PL,
ecosystem quality,freshwater and terrestrial acidification,mol H+-Eq,step_4_BE,d_o_2126_tg5_vav_BE,0.4346378004730219
ecosystem quality,freshwater and terrestrial acidification,mol H+-Eq,step_4_BE,d_o_2126_tg5_vav_CH,
ecosystem quality,freshwater and terrestrial acidification,mol H+-Eq,step_4_BE,d_o_2126_tg5_vav_DE,
ecosystem quality,freshwater and terrestrial acidification,mol H+-Eq,step_4_BE,d_o_2126_tg5_vav_DK,
ecosystem quality,freshwater and terrestrial acidification,mol H+-Eq,step_4_BE,d_o_2126_tg5_vav_FR,
ecosystem quality,freshwater and terrestrial acidification,mol H+-Eq,step_4_BE,d_o_2126_tg5_vav_PL,
ecosystem quality,freshwater and terrestrial acidification,mol H+-Eq,step_4_BE,d_p_2126_tg6_vav_BE,1.033717204463827
ecosystem quality,freshwater and terrestrial acidification,mol H+-Eq,step_4_BE,d_p_2126_tg6_vav_CH,
ecosystem quality,freshwater and terrestrial acidification,mol H+-Eq,step_4_BE,d_p_2126_tg6_vav_DE,
ecosystem quality,freshwater and terrestrial acidification,mol H+-Eq,step_4_BE,d_p_2126_tg6_vav_DK,
ecosystem quality,freshwater and terrestrial acidification,mol H+-Eq,step_4_BE,d_p_2126_tg6_vav_FR,
ecosystem quality,freshwater and terrestrial acidification,mol H+-Eq,step_4_BE,d_p_2126_tg6_vav_PL,
ecosystem quality,freshwater and terrestrial acidification,mol H+-Eq,step_4_CH,d_b_2126_dg0_vav_BE,
ecosystem quality,freshwater and terrestrial acidification,mol H+-Eq,step_4_CH,d_b_2126_dg0_vav_CH,1.68790631575515
